"Device Name: 現像室","Model: TR-72wf","Serial Number: 52151BD3"
"2023-06-03 11:33:19","45080.481469907","19.0","77"
"2023-06-03 11:43:19","45080.488414352","19.4","81"
"2023-06-03 11:53:19","45080.495358796","19.8","81"
"2023-06-03 12:03:19","45080.502303241","18.9","73"
"2023-06-03 12:13:19","45080.509247685","19.4","81"
"2023-06-03 12:23:19","45080.51619213","19.7","81"
"2023-06-03 12:33:19","45080.523136574","18.9","72"
"2023-06-03 12:43:19","45080.530081019","19.4","80"
"2023-06-03 12:53:19","45080.537025463","19.7","81"
"2023-06-03 13:03:19","45080.543969907","18.8","73"
"2023-06-03 13:13:19","45080.550914352","19.4","80"
"2023-06-03 13:23:19","45080.557858796","19.8","80"
"2023-06-03 13:33:19","45080.564803241","19.0","74"
"2023-06-03 13:43:19","45080.571747685","19.5","81"
"2023-06-03 13:53:19","45080.57869213","19.5","78"
"2023-06-03 14:03:19","45080.585636574","19.1","77"
"2023-06-03 14:13:19","45080.592581019","19.7","80"
"2023-06-03 14:23:19","45080.599525463","18.6","69"
"2023-06-03 14:33:19","45080.606469907","19.0","77"
"2023-06-03 14:43:19","45080.613414352","19.5","81"
"2023-06-03 14:53:19","45080.620358796","19.5","79"
"2023-06-03 15:03:19","45080.627303241","19.2","77"
"2023-06-03 15:13:19","45080.634247685","19.6","81"
"2023-06-03 15:23:19","45080.64119213","19.0","71"
"2023-06-03 15:33:19","45080.648136574","19.4","80"
"2023-06-03 15:43:19","45080.655081019","19.6","77"
"2023-06-03 15:53:19","45080.662025463","19.3","76"
"2023-06-03 16:03:19","45080.668969907","19.7","80"
"2023-06-03 16:13:19","45080.675914352","18.9","70"
"2023-06-03 16:23:19","45080.682858796","19.5","79"
"2023-06-03 16:33:19","45080.689803241","19.3","74"
"2023-06-03 16:43:19","45080.696747685","19.4","76"
"2023-06-03 16:53:19","45080.70369213","19.8","80"
"2023-06-03 17:03:19","45080.710636574","19.0","72"
"2023-06-03 17:13:19","45080.717581019","19.6","79"
"2023-06-03 17:23:19","45080.724525463","18.8","70"
"2023-06-03 17:33:19","45080.731469907","19.4","78"
"2023-06-03 17:43:19","45080.738414352","19.8","78"
"2023-06-03 17:53:19","45080.745358796","19.3","74"
"2023-06-03 18:03:19","45080.752303241","19.7","79"
"2023-06-03 18:13:19","45080.759247685","18.8","69"
"2023-06-03 18:23:19","45080.76619213","19.5","78"
"2023-06-03 18:33:19","45080.773136574","19.7","75"
"2023-06-03 18:43:19","45080.780081019","19.3","75"
"2023-06-03 18:53:19","45080.787025463","19.7","79"
"2023-06-03 19:03:19","45080.793969907","18.3","63"
"2023-06-03 19:13:19","45080.800914352","19.2","76"
"2023-06-03 19:23:19","45080.807858796","19.5","80"
"2023-06-03 19:33:19","45080.814803241","19.4","73"
"2023-06-03 19:43:19","45080.821747685","19.2","75"
"2023-06-03 19:53:19","45080.82869213","19.7","78"
"2023-06-03 20:03:19","45080.835636574","18.8","69"
"2023-06-03 20:13:19","45080.842581019","19.4","77"
"2023-06-03 20:23:19","45080.849525463","19.8","76"
"2023-06-03 20:33:19","45080.856469907","19.0","73"
"2023-06-03 20:43:19","45080.863414352","19.6","77"
"2023-06-03 20:53:19","45080.870358796","19.2","69"
"2023-06-03 21:03:19","45080.877303241","19.2","76"
"2023-06-03 21:13:19","45080.884247685","19.7","76"
"2023-06-03 21:23:19","45080.89119213","18.8","68"
"2023-06-03 21:33:19","45080.898136574","19.4","76"
"2023-06-03 21:43:19","45080.905081019","19.7","74"
"2023-06-03 21:53:19","45080.912025463","19.1","73"
"2023-06-03 22:03:19","45080.918969907","19.5","76"
"2023-06-03 22:13:19","45080.925914352","19.5","71"
"2023-06-03 22:23:19","45080.932858796","19.1","74"
"2023-06-03 22:33:19","45080.939803241","19.5","76"
"2023-06-03 22:43:19","45080.946747685","19.4","70"
"2023-06-03 22:53:19","45080.95369213","19.0","73"
"2023-06-03 23:03:19","45080.960636574","19.5","75"
"2023-06-03 23:13:19","45080.967581019","19.8","72"
"2023-06-03 23:23:19","45080.974525463","18.8","69"
"2023-06-03 23:33:19","45080.981469907","19.3","75"
"2023-06-03 23:43:19","45080.988414352","19.7","72"
"2023-06-03 23:53:19","45080.995358796","18.7","63"
"2023-06-04 00:03:19","45081.002303241","19.0","75"
"2023-06-04 00:13:19","45081.009247685","19.6","72"
"2023-06-04 00:23:19","45081.01619213","19.8","70"
"2023-06-04 00:33:19","45081.023136574","18.6","65"
"2023-06-04 00:43:19","45081.030081019","19.1","74"
"2023-06-04 00:53:19","45081.037025463","19.6","71"
"2023-06-04 01:03:19","45081.043969907","19.7","69"
"2023-06-04 01:13:19","45081.050914352","18.7","67"
"2023-06-04 01:23:19","45081.057858796","19.2","73"
"2023-06-04 01:33:19","45081.064803241","19.5","70"
"2023-06-04 01:43:19","45081.071747685","19.7","69"
"2023-06-04 01:53:19","45081.07869213","18.4","60"
"2023-06-04 02:03:19","45081.085636574","18.4","71"
"2023-06-04 02:13:19","45081.092581019","18.9","76"
"2023-06-04 02:23:19","45081.099525463","19.3","72"
"2023-06-04 02:33:19","45081.106469907","19.5","69"
"2023-06-04 02:43:19","45081.113414352","19.5","68"
"2023-06-04 02:53:19","45081.120358796","19.6","67"
"2023-06-04 03:03:19","45081.127303241","18.8","61"
"2023-06-04 03:13:19","45081.134247685","18.7","72"
"2023-06-04 03:23:19","45081.14119213","19.2","71"
"2023-06-04 03:33:19","45081.148136574","19.3","69"
"2023-06-04 03:43:19","45081.155081019","19.5","67"
"2023-06-04 03:53:19","45081.162025463","19.5","67"
"2023-06-04 04:03:19","45081.168969907","19.6","67"
"2023-06-04 04:13:19","45081.175914352","19.6","66"
"2023-06-04 04:23:19","45081.182858796","18.2","61"
"2023-06-04 04:33:19","45081.189803241","18.8","72"
"2023-06-04 04:43:19","45081.196747685","19.2","69"
"2023-06-04 04:53:19","45081.20369213","19.3","68"
"2023-06-04 05:03:19","45081.210636574","19.4","67"
"2023-06-04 05:13:19","45081.217581019","19.5","66"
"2023-06-04 05:23:19","45081.224525463","19.5","65"
"2023-06-04 05:33:19","45081.231469907","19.6","65"
"2023-06-04 05:43:19","45081.238414352","19.6","65"
"2023-06-04 05:53:19","45081.245358796","19.6","65"
"2023-06-04 06:03:19","45081.252303241","19.7","65"
"2023-06-04 06:13:19","45081.259247685","19.7","65"
"2023-06-04 06:23:19","45081.26619213","19.7","65"
"2023-06-04 06:33:19","45081.273136574","19.8","64"
"2023-06-04 06:43:19","45081.280081019","19.8","64"
"2023-06-04 06:53:19","45081.287025463","19.7","65"
"2023-06-04 07:03:19","45081.293969907","19.6","64"
"2023-06-04 07:13:19","45081.300914352","18.6","68"
"2023-06-04 07:23:19","45081.307858796","19.2","70"
"2023-06-04 07:33:19","45081.314803241","19.4","68"
"2023-06-04 07:43:19","45081.321747685","19.5","67"
"2023-06-04 07:53:19","45081.32869213","19.6","66"
"2023-06-04 08:03:19","45081.335636574","19.7","66"
"2023-06-04 08:13:19","45081.342581019","19.7","65"
"2023-06-04 08:23:19","45081.349525463","19.7","65"
"2023-06-04 08:33:19","45081.356469907","19.7","65"
"2023-06-04 08:43:19","45081.363414352","18.8","67"
"2023-06-04 08:53:19","45081.370358796","19.3","70"
"2023-06-04 09:03:19","45081.377303241","19.5","68"
"2023-06-04 09:13:19","45081.384247685","19.6","67"
"2023-06-04 09:23:19","45081.39119213","19.7","66"
"2023-06-04 09:33:19","45081.398136574","19.6","65"
"2023-06-04 09:43:19","45081.405081019","18.7","69"
"2023-06-04 09:53:19","45081.412025463","19.3","70"
"2023-06-04 10:03:19","45081.418969907","19.5","68"
"2023-06-04 10:13:19","45081.425914352","19.7","67"
"2023-06-04 10:23:19","45081.432858796","18.7","63"
"2023-06-04 10:33:19","45081.439803241","19.3","71"
"2023-06-04 10:43:19","45081.446747685","19.6","68"
"2023-06-04 10:53:19","45081.45369213","19.7","67"
"2023-06-04 11:03:19","45081.460636574","18.9","67"
"2023-06-04 11:13:19","45081.467581019","19.4","70"
"2023-06-04 11:23:19","45081.474525463","19.7","68"
"2023-06-04 11:33:19","45081.481469907","18.8","64"
"2023-06-04 11:43:19","45081.488414352","19.4","71"
"2023-06-04 11:53:19","45081.495358796","19.7","68"
"2023-06-04 12:03:19","45081.502303241","18.8","66"
"2023-06-04 12:13:19","45081.509247685","19.4","71"
"2023-06-04 12:23:19","45081.51619213","19.7","69"
"2023-06-04 12:33:19","45081.523136574","18.2","61"
"2023-06-04 12:43:19","45081.530081019","18.9","75"
"2023-06-04 12:53:19","45081.537025463","19.4","73"
"2023-06-04 13:03:19","45081.543969907","19.6","69"
"2023-06-04 13:13:19","45081.550914352","18.8","72"
"2023-06-04 13:23:19","45081.557858796","19.6","73"
"2023-06-04 13:33:19","45081.564803241","18.9","63"
"2023-06-04 13:43:19","45081.571747685","19.2","73"
"2023-06-04 13:53:19","45081.57869213","19.7","72"
"2023-06-04 14:03:19","45081.585636574","19.0","67"
"2023-06-04 14:13:19","45081.592581019","19.5","74"
"2023-06-04 14:23:19","45081.599525463","18.9","64"
"2023-06-04 14:33:19","45081.606469907","19.1","74"
"2023-06-04 14:43:19","45081.613414352","19.8","73"
"2023-06-04 14:53:19","45081.620358796","18.8","69"
"2023-06-04 15:03:19","45081.627303241","19.5","75"
"2023-06-04 15:13:19","45081.634247685","18.8","64"
"2023-06-04 15:23:19","45081.64119213","19.4","74"
"2023-06-04 15:33:19","45081.648136574","19.7","70"
"2023-06-04 15:43:19","45081.655081019","19.2","72"
"2023-06-04 15:53:19","45081.662025463","19.7","75"
"2023-06-04 16:03:19","45081.668969907","19.0","67"
"2023-06-04 16:13:19","45081.675914352","19.5","75"
"2023-06-04 16:23:19","45081.682858796","19.0","65"
"2023-06-04 16:33:19","45081.689803241","18.9","72"
"2023-06-04 16:43:19","45081.696747685","19.5","77"
"2023-06-04 16:53:19","45081.70369213","19.4","70"
"2023-06-04 17:03:19","45081.710636574","19.2","74"
"2023-06-04 17:13:19","45081.717581019","19.8","75"
"2023-06-04 17:23:19","45081.724525463","19.2","71"
"2023-06-04 17:33:19","45081.731469907","19.7","76"
"2023-06-04 17:43:19","45081.738414352","18.9","68"
"2023-06-04 17:53:19","45081.745358796","19.7","75"
"2023-06-04 18:03:19","45081.752303241","18.9","63"
"2023-06-04 18:13:19","45081.759247685","19.4","74"
"2023-06-04 18:23:19","45081.76619213","19.5","71"
"2023-06-04 18:33:19","45081.773136574","19.1","73"
"2023-06-04 18:43:19","45081.780081019","19.8","76"
"2023-06-04 18:53:19","45081.787025463","19.0","68"
"2023-06-04 19:03:19","45081.793969907","19.6","76"
"2023-06-04 19:13:19","45081.800914352","18.8","65"
"2023-06-04 19:23:19","45081.807858796","19.4","76"
"2023-06-04 19:33:19","45081.814803241","19.4","70"
"2023-06-04 19:43:19","45081.821747685","19.3","74"
"2023-06-04 19:53:19","45081.82869213","19.8","75"
"2023-06-04 20:03:19","45081.835636574","19.0","69"
"2023-06-04 20:13:19","45081.842581019","19.6","76"
"2023-06-04 20:23:19","45081.849525463","18.6","63"
"2023-06-04 20:33:19","45081.856469907","18.8","73"
"2023-06-04 20:43:19","45081.863414352","19.4","78"
"2023-06-04 20:53:19","45081.870358796","19.5","73"
"2023-06-04 21:03:19","45081.877303241","19.2","73"
"2023-06-04 21:13:19","45081.884247685","19.7","76"
"2023-06-04 21:23:19","45081.89119213","18.8","67"
"2023-06-04 21:33:19","45081.898136574","19.5","76"
"2023-06-04 21:43:19","45081.905081019","19.6","71"
"2023-06-04 21:53:19","45081.912025463","19.1","73"
"2023-06-04 22:03:19","45081.918969907","19.8","75"
"2023-06-04 22:13:19","45081.925914352","18.8","66"
"2023-06-04 22:23:19","45081.932858796","19.4","76"
"2023-06-04 22:33:19","45081.939803241","19.6","71"
"2023-06-04 22:43:19","45081.946747685","19.1","73"
"2023-06-04 22:53:19","45081.95369213","19.6","75"
"2023-06-04 23:03:19","45081.960636574","18.7","64"
"2023-06-04 23:13:19","45081.967581019","19.3","75"
"2023-06-04 23:23:19","45081.974525463","19.7","73"
"2023-06-04 23:33:19","45081.981469907","19.1","72"
"2023-06-04 23:43:19","45081.988414352","19.6","75"
"2023-06-04 23:53:19","45081.995358796","18.7","64"
"2023-06-05 00:03:19","45082.002303241","19.1","76"
"2023-06-05 00:13:19","45082.009247685","19.8","74"
"2023-06-05 00:23:19","45082.01619213","18.8","70"
"2023-06-05 00:33:19","45082.023136574","19.4","76"
"2023-06-05 00:43:19","45082.030081019","19.6","70"
"2023-06-05 00:53:19","45082.037025463","18.9","73"
"2023-06-05 01:03:19","45082.043969907","19.5","75"
"2023-06-05 01:13:19","45082.050914352","19.3","68"
"2023-06-05 01:23:19","45082.057858796","18.9","74"
"2023-06-05 01:33:19","45082.064803241","19.5","75"
"2023-06-05 01:43:19","45082.071747685","19.5","69"
"2023-06-05 01:53:19","45082.07869213","18.9","72"
"2023-06-05 02:03:19","45082.085636574","19.4","75"
"2023-06-05 02:13:19","45082.092581019","19.8","71"
"2023-06-05 02:23:19","45082.099525463","17.8","59"
"2023-06-05 02:33:19","45082.106469907","18.6","76"
"2023-06-05 02:43:19","45082.113414352","19.1","78"
"2023-06-05 02:53:19","45082.120358796","19.6","73"
"2023-06-05 03:03:19","45082.127303241","19.7","71"
"2023-06-05 03:13:19","45082.134247685","18.7","70"
"2023-06-05 03:23:19","45082.14119213","19.3","74"
"2023-06-05 03:33:19","45082.148136574","19.6","71"
"2023-06-05 03:43:19","45082.155081019","18.9","64"
"2023-06-05 03:53:19","45082.162025463","18.7","73"
"2023-06-05 04:03:19","45082.168969907","19.4","73"
"2023-06-05 04:13:19","45082.175914352","19.6","70"
"2023-06-05 04:23:19","45082.182858796","19.2","65"
"2023-06-05 04:33:19","45082.189803241","18.6","72"
"2023-06-05 04:43:19","45082.196747685","19.3","73"
"2023-06-05 04:53:19","45082.20369213","19.5","70"
"2023-06-05 05:03:19","45082.210636574","19.7","69"
"2023-06-05 05:13:19","45082.217581019","18.3","65"
"2023-06-05 05:23:19","45082.224525463","19.0","74"
"2023-06-05 05:33:19","45082.231469907","19.5","70"
"2023-06-05 05:43:19","45082.238414352","19.6","69"
"2023-06-05 05:53:19","45082.245358796","19.6","68"
"2023-06-05 06:03:19","45082.252303241","18.4","68"
"2023-06-05 06:13:19","45082.259247685","19.1","73"
"2023-06-05 06:23:19","45082.26619213","19.4","69"
"2023-06-05 06:33:19","45082.273136574","19.6","68"
"2023-06-05 06:43:19","45082.280081019","19.3","65"
"2023-06-05 06:53:19","45082.287025463","18.6","71"
"2023-06-05 07:03:19","45082.293969907","19.2","71"
"2023-06-05 07:13:19","45082.300914352","19.5","69"
"2023-06-05 07:23:19","45082.307858796","19.6","68"
"2023-06-05 07:33:19","45082.314803241","19.6","67"
"2023-06-05 07:43:19","45082.321747685","18.4","66"
"2023-06-05 07:53:19","45082.32869213","19.1","72"
"2023-06-05 08:03:19","45082.335636574","19.5","69"
"2023-06-05 08:13:19","45082.342581019","19.6","68"
"2023-06-05 08:23:19","45082.349525463","19.7","67"
"2023-06-05 08:33:19","45082.356469907","18.6","68"
"2023-06-05 08:43:19","45082.363414352","19.2","72"
"2023-06-05 08:53:19","45082.370358796","19.5","69"
"2023-06-05 09:03:19","45082.377303241","19.6","68"
"2023-06-05 09:13:19","45082.384247685","18.5","64"
"2023-06-05 09:23:19","45082.39119213","19.1","73"
"2023-06-05 09:33:19","45082.398136574","19.5","70"
"2023-06-05 09:43:19","45082.405081019","19.6","69"
"2023-06-05 09:53:19","45082.412025463","18.6","65"
"2023-06-05 10:03:19","45082.418969907","19.2","72"
"2023-06-05 10:13:19","45082.425914352","19.5","70"
"2023-06-05 10:23:19","45082.432858796","19.4","66"
"2023-06-05 10:33:19","45082.439803241","18.2","66"
"2023-06-05 10:43:19","45082.446747685","18.7","77"
"2023-06-05 10:53:19","45082.45369213","19.3","73"
"2023-06-05 11:03:19","45082.460636574","19.6","71"
"2023-06-05 11:13:19","45082.467581019","18.6","63"
"2023-06-05 11:23:19","45082.474525463","19.2","73"
"2023-06-05 11:33:19","45082.481469907","19.6","70"
"2023-06-05 11:43:19","45082.488414352","18.7","67"
"2023-06-05 11:53:19","45082.495358796","19.3","73"
"2023-06-05 12:03:19","45082.502303241","19.7","69"
"2023-06-05 12:13:19","45082.509247685","18.8","71"
"2023-06-05 12:23:19","45082.51619213","19.5","72"
"2023-06-05 12:33:19","45082.523136574","18.7","62"
"2023-06-05 12:43:19","45082.530081019","19.1","73"
"2023-06-05 12:53:19","45082.537025463","19.7","71"
"2023-06-05 13:03:19","45082.543969907","18.7","68"
"2023-06-05 13:13:19","45082.550914352","19.4","74"
"2023-06-05 13:23:19","45082.557858796","19.2","66"
"2023-06-05 13:33:19","45082.564803241","19.1","73"
"2023-06-05 13:43:19","45082.571747685","19.7","73"
"2023-06-05 13:53:19","45082.57869213","18.8","67"
"2023-06-05 14:03:19","45082.585636574","19.5","75"
"2023-06-05 14:13:19","45082.592581019","18.5","62"
"2023-06-05 14:23:19","45082.599525463","18.8","72"
"2023-06-05 14:33:19","45082.606469907","19.4","76"
"2023-06-05 14:43:19","45082.613414352","18.9","66"
"2023-06-05 14:53:19","45082.620358796","19.1","74"
"2023-06-05 15:03:19","45082.627303241","19.6","73"
"2023-06-05 15:13:19","45082.634247685","19.1","71"
"2023-06-05 15:23:19","45082.64119213","19.7","75"
"2023-06-05 15:33:19","45082.648136574","18.8","67"
"2023-06-05 15:43:19","45082.655081019","19.5","75"
"2023-06-05 15:53:19","45082.662025463","18.7","64"
"2023-06-05 16:03:19","45082.668969907","19.5","75"
"2023-06-05 16:13:19","45082.675914352","18.9","66"
"2023-06-05 16:23:19","45082.682858796","19.3","75"
"2023-06-05 16:33:19","45082.689803241","19.3","71"
"2023-06-05 16:43:19","45082.696747685","19.1","73"
"2023-06-05 16:53:19","45082.70369213","19.8","76"
"2023-06-05 17:03:19","45082.710636574","19.1","69"
"2023-06-05 17:13:19","45082.717581019","19.7","76"
"2023-06-05 17:23:19","45082.724525463","18.8","65"
"2023-06-05 17:33:19","45082.731469907","19.6","75"
"2023-06-05 17:43:19","45082.738414352","18.4","61"
"2023-06-05 17:53:19","45082.745358796","19.0","74"
"2023-06-05 18:03:19","45082.752303241","19.7","77"
"2023-06-05 18:13:19","45082.759247685","18.9","67"
"2023-06-05 18:23:19","45082.76619213","19.5","76"
"2023-06-05 18:33:19","45082.773136574","18.7","64"
"2023-06-05 18:43:19","45082.780081019","19.4","75"
"2023-06-05 18:53:19","45082.787025463","19.3","69"
"2023-06-05 19:03:19","45082.793969907","19.4","73"
"2023-06-05 19:13:19","45082.800914352","19.7","73"
"2023-06-05 19:23:19","45082.807858796","19.1","70"
"2023-06-05 19:33:19","45082.814803241","19.8","75"
"2023-06-05 19:43:19","45082.821747685","18.9","66"
"2023-06-05 19:53:19","45082.82869213","19.6","75"
"2023-06-05 20:03:19","45082.835636574","18.7","63"
"2023-06-05 20:13:19","45082.842581019","19.5","73"
"2023-06-05 20:23:19","45082.849525463","19.1","65"
"2023-06-05 20:33:19","45082.856469907","19.3","72"
"2023-06-05 20:43:19","45082.863414352","19.7","71"
"2023-06-05 20:53:19","45082.870358796","19.0","69"
"2023-06-05 21:03:19","45082.877303241","19.8","73"
"2023-06-05 21:13:19","45082.884247685","18.7","62"
"2023-06-05 21:23:19","45082.89119213","19.5","73"
"2023-06-05 21:33:19","45082.898136574","19.2","64"
"2023-06-05 21:43:19","45082.905081019","18.7","68"
"2023-06-05 21:53:19","45082.912025463","19.4","75"
"2023-06-05 22:03:19","45082.918969907","19.4","68"
"2023-06-05 22:13:19","45082.925914352","19.0","71"
